time,jst,open,high,low,close,volume
2025-10-15 07:00:00+00:00,2025-10-15 16:00:00+09:00,47700.92,47785.92,47605.92,47733.42,2310
2025-10-15 08:00:00+00:00,2025-10-15 17:00:00+09:00,47728.42,47813.42,47695.92,47803.42,1530
2025-10-15 09:00:00+00:00,2025-10-15 18:00:00+09:00,47803.42,48025.92,47803.42,47920.92,3168
2025-10-15 10:00:00+00:00,2025-10-15 19:00:00+09:00,47920.92,48118.42,47908.42,48090.92,1834
2025-10-15 11:00:00+00:00,2025-10-15 20:00:00+09:00,48090.92,48148.42,48058.42,48080.92,1135
2025-10-15 12:00:00+00:00,2025-10-15 21:00:00+09:00,48088.42,48150.92,48033.42,48125.92,1591
2025-10-15 13:00:00+00:00,2025-10-15 22:00:00+09:00,48123.42,48218.42,48063.42,48150.92,2067
2025-10-15 14:00:00+00:00,2025-10-15 23:00:00+09:00,48148.42,48153.42,47928.42,48088.42,4375
2025-10-15 15:00:00+00:00,2025-10-16 00:00:00+09:00,48090.92,48240.92,48090.92,48155.92,3816
2025-10-15 16:00:00+00:00,2025-10-16 01:00:00+09:00,48155.92,48188.42,47815.92,47905.92,5283
2025-10-15 17:00:00+00:00,2025-10-16 02:00:00+09:00,47905.92,48053.42,47878.42,47890.92,5086
2025-10-15 18:00:00+00:00,2025-10-16 03:00:00+09:00,47893.42,47940.92,47560.92,47923.42,7353
2025-10-15 19:00:00+00:00,2025-10-16 04:00:00+09:00,47923.42,47998.42,47873.42,47983.42,3566
2025-10-15 20:00:00+00:00,2025-10-16 05:00:00+09:00,47983.42,48003.42,47880.92,47958.42,2993
2025-10-15 21:00:00+00:00,2025-10-16 06:00:00+09:00,47955.92,47998.42,47928.42,47990.92,900
2025-10-15 23:00:00+00:00,2025-10-16 08:00:00+09:00,47959.18,48074.18,47959.18,48016.68,315
2025-10-16 00:00:00+00:00,2025-10-16 09:00:00+09:00,48021.68,48126.68,47981.68,48126.68,998
2025-10-16 01:00:00+00:00,2025-10-16 10:00:00+09:00,48136.68,48191.68,47936.68,48026.68,3886
2025-10-16 02:00:00+00:00,2025-10-16 11:00:00+09:00,48021.68,48106.68,47964.18,48011.68,2293
2025-10-16 03:00:00+00:00,2025-10-16 12:00:00+09:00,48011.68,48111.68,47979.18,48101.68,1511
2025-10-16 04:00:00+00:00,2025-10-16 13:00:00+09:00,48101.68,48169.18,48011.68,48124.18,1428
2025-10-16 05:00:00+00:00,2025-10-16 14:00:00+09:00,48121.68,48281.68,48119.18,48276.68,1051
2025-10-16 06:00:00+00:00,2025-10-16 15:00:00+09:00,48276.68,48316.68,48184.18,48256.68,1646
2025-10-16 07:00:00+00:00,2025-10-16 16:00:00+09:00,48259.18,48416.68,48191.68,48404.18,1997
2025-10-16 08:00:00+00:00,2025-10-16 17:00:00+09:00,48404.18,48466.68,48264.18,48431.68,1915
2025-10-16 09:00:00+00:00,2025-10-16 18:00:00+09:00,48431.68,48439.18,48271.68,48311.68,2055
2025-10-16 10:00:00+00:00,2025-10-16 19:00:00+09:00,48311.68,48421.68,48309.18,48396.68,1363
2025-10-16 11:00:00+00:00,2025-10-16 20:00:00+09:00,48396.68,48441.68,48366.68,48406.68,1056
2025-10-16 12:00:00+00:00,2025-10-16 21:00:00+09:00,48404.18,48461.68,48379.18,48429.18,1112
2025-10-16 13:00:00+00:00,2025-10-16 22:00:00+09:00,48429.18,48469.18,48331.68,48429.18,1866
2025-10-16 14:00:00+00:00,2025-10-16 23:00:00+09:00,48429.18,48489.18,48256.68,48279.18,4467
2025-10-16 15:00:00+00:00,2025-10-17 00:00:00+09:00,48281.68,48424.18,48189.18,48269.18,5795
2025-10-16 16:00:00+00:00,2025-10-17 01:00:00+09:00,48276.68,48359.18,48091.68,48126.68,6239
2025-10-16 17:00:00+00:00,2025-10-17 02:00:00+09:00,48121.68,48201.68,47796.68,48074.18,8895
2025-10-16 18:00:00+00:00,2025-10-17 03:00:00+09:00,48074.18,48161.68,47936.68,48049.18,7588
2025-10-16 19:00:00+00:00,2025-10-17 04:00:00+09:00,48049.18,48064.18,47724.18,47966.68,7672
2025-10-16 20:00:00+00:00,2025-10-17 05:00:00+09:00,47966.68,48021.68,47821.68,47971.68,6425
2025-10-16 21:00:00+00:00,2025-10-17 06:00:00+09:00,47971.68,48006.68,47836.68,47976.68,1292
2025-10-16 23:00:00+00:00,2025-10-17 08:00:00+09:00,47997.43,48064.93,47852.43,47857.43,495
2025-10-17 00:00:00+00:00,2025-10-17 09:00:00+09:00,47857.43,47889.93,47632.43,47752.43,1557
2025-10-17 01:00:00+00:00,2025-10-17 10:00:00+09:00,47752.43,47927.43,47657.43,47862.43,4495
2025-10-17 02:00:00+00:00,2025-10-17 11:00:00+09:00,47864.93,48137.43,47837.43,47879.93,3416
2025-10-17 03:00:00+00:00,2025-10-17 12:00:00+09:00,47879.93,47919.93,47779.93,47814.93,2452
2025-10-17 04:00:00+00:00,2025-10-17 13:00:00+09:00,47814.93,47832.43,47569.93,47714.93,2889
2025-10-17 05:00:00+00:00,2025-10-17 14:00:00+09:00,47712.43,47752.43,47592.43,47612.43,2210
2025-10-17 06:00:00+00:00,2025-10-17 15:00:00+09:00,47612.43,47642.43,47484.93,47534.93,2781
2025-10-17 07:00:00+00:00,2025-10-17 16:00:00+09:00,47534.93,47609.93,47422.43,47439.93,3270
2025-10-17 08:00:00+00:00,2025-10-17 17:00:00+09:00,47442.43,47462.43,46972.43,47124.93,5476
2025-10-17 09:00:00+00:00,2025-10-17 18:00:00+09:00,47127.43,47404.93,47064.93,47364.93,5102
2025-10-17 10:00:00+00:00,2025-10-17 19:00:00+09:00,47364.93,47584.93,47352.43,47457.43,3087
2025-10-17 11:00:00+00:00,2025-10-17 20:00:00+09:00,47459.93,47672.43,47392.43,47637.43,3823
2025-10-17 12:00:00+00:00,2025-10-17 21:00:00+09:00,47639.93,48024.93,47612.43,47917.43,5479
2025-10-17 13:00:00+00:00,2025-10-17 22:00:00+09:00,47919.93,48049.93,47894.93,47947.43,3752
2025-10-17 14:00:00+00:00,2025-10-17 23:00:00+09:00,47947.43,48157.43,47837.43,48037.43,5893
2025-10-17 15:00:00+00:00,2025-10-18 00:00:00+09:00,48034.93,48247.43,47912.43,47947.43,8036
2025-10-17 16:00:00+00:00,2025-10-18 01:00:00+09:00,47944.93,48112.43,47839.93,48064.93,6623
2025-10-17 17:00:00+00:00,2025-10-18 02:00:00+09:00,48064.93,48179.93,48032.43,48079.93,4403
2025-10-17 18:00:00+00:00,2025-10-18 03:00:00+09:00,48079.93,48157.43,47989.93,48142.43,4464
2025-10-17 19:00:00+00:00,2025-10-18 04:00:00+09:00,48139.93,48219.93,48137.43,48169.93,2587
2025-10-17 20:00:00+00:00,2025-10-18 05:00:00+09:00,48169.93,48249.93,48167.43,48202.43,2287
2025-10-17 21:00:00+00:00,2025-10-18 06:00:00+09:00,48202.43,48247.43,48182.43,48234.93,685
2025-10-19 23:00:00+00:00,2025-10-20 08:00:00+09:00,48432.23,48534.73,48379.73,48489.73,526
2025-10-20 00:00:00+00:00,2025-10-20 09:00:00+09:00,48494.73,48549.73,48309.73,48467.23,1045
2025-10-20 01:00:00+00:00,2025-10-20 10:00:00+09:00,48464.73,48819.73,48284.73,48729.73,4303
2025-10-20 02:00:00+00:00,2025-10-20 11:00:00+09:00,48729.73,48949.73,48724.73,48912.23,2996
2025-10-20 03:00:00+00:00,2025-10-20 12:00:00+09:00,48912.23,49027.23,48852.23,48989.73,2074
2025-10-20 04:00:00+00:00,2025-10-20 13:00:00+09:00,48989.73,49022.23,48859.73,48882.23,1860
2025-10-20 05:00:00+00:00,2025-10-20 14:00:00+09:00,48882.23,49019.73,48869.73,48949.73,1690
2025-10-20 06:00:00+00:00,2025-10-20 15:00:00+09:00,48949.73,49102.23,48929.73,49092.23,1608
2025-10-20 07:00:00+00:00,2025-10-20 16:00:00+09:00,49089.73,49282.23,49012.23,49209.73,2273
2025-10-20 08:00:00+00:00,2025-10-20 17:00:00+09:00,49209.73,49289.73,49179.73,49272.23,1440
2025-10-20 09:00:00+00:00,2025-10-20 18:00:00+09:00,49272.23,49292.23,49049.73,49092.23,2429
2025-10-20 10:00:00+00:00,2025-10-20 19:00:00+09:00,49092.23,49272.23,49054.73,49257.23,1920
2025-10-20 11:00:00+00:00,2025-10-20 20:00:00+09:00,49257.23,49334.73,49227.23,49237.23,1704
2025-10-20 12:00:00+00:00,2025-10-20 21:00:00+09:00,49234.73,49374.73,49222.23,49347.23,1474
2025-10-20 13:00:00+00:00,2025-10-20 22:00:00+09:00,49349.73,49404.73,49297.23,49392.23,1354
2025-10-20 14:00:00+00:00,2025-10-20 23:00:00+09:00,49392.23,49602.23,49374.73,49559.73,3462
2025-10-20 15:00:00+00:00,2025-10-21 00:00:00+09:00,49562.23,49752.23,49537.23,49737.23,2730
2025-10-20 16:00:00+00:00,2025-10-21 01:00:00+09:00,49737.23,49737.23,49624.73,49644.73,2407
2025-10-20 17:00:00+00:00,2025-10-21 02:00:00+09:00,49647.23,49684.73,49629.73,49659.73,2055
2025-10-20 18:00:00+00:00,2025-10-21 03:00:00+09:00,49659.73,49714.73,49657.23,49677.23,1026
2025-10-20 19:00:00+00:00,2025-10-21 04:00:00+09:00,49677.23,49709.73,49634.73,49667.23,856
2025-10-20 20:00:00+00:00,2025-10-21 05:00:00+09:00,49667.23,49677.23,49612.23,49622.23,1045
2025-10-20 21:00:00+00:00,2025-10-21 06:00:00+09:00,49622.23,49682.23,49587.23,49599.73,620
2025-10-20 23:00:00+00:00,2025-10-21 08:00:00+09:00,49650.48,49657.98,49595.48,49610.48,239
2025-10-21 00:00:00+00:00,2025-10-21 09:00:00+09:00,49610.48,49815.48,49610.48,49810.48,1006
2025-10-21 01:00:00+00:00,2025-10-21 10:00:00+09:00,49800.48,49810.48,49460.48,49802.98,3793
2025-10-21 02:00:00+00:00,2025-10-21 11:00:00+09:00,49805.48,49922.98,49720.48,49885.48,1988
2025-10-21 03:00:00+00:00,2025-10-21 12:00:00+09:00,49887.98,49962.98,49815.48,49885.48,1464
2025-10-21 04:00:00+00:00,2025-10-21 13:00:00+09:00,49885.48,49945.48,49495.48,49660.48,2732
2025-10-21 05:00:00+00:00,2025-10-21 14:00:00+09:00,49660.48,49712.98,49235.48,49430.48,3664
2025-10-21 06:00:00+00:00,2025-10-21 15:00:00+09:00,49425.48,49590.48,49142.98,49347.98,4178
2025-10-21 07:00:00+00:00,2025-10-21 16:00:00+09:00,49352.98,49370.48,49082.98,49125.48,2654
2025-10-21 08:00:00+00:00,2025-10-21 17:00:00+09:00,49127.98,49212.98,49092.98,49155.48,1519
2025-10-21 09:00:00+00:00,2025-10-21 18:00:00+09:00,49157.98,49260.48,49085.48,49202.98,2710
2025-10-21 10:00:00+00:00,2025-10-21 19:00:00+09:00,49202.98,49385.48,49202.98,49350.48,1567
2025-10-21 11:00:00+00:00,2025-10-21 20:00:00+09:00,49350.48,49485.48,49330.48,49440.48,1708
2025-10-21 12:00:00+00:00,2025-10-21 21:00:00+09:00,49440.48,49550.48,49430.48,49517.98,1399
2025-10-21 13:00:00+00:00,2025-10-21 22:00:00+09:00,49517.98,49530.48,49415.48,49480.48,1267
2025-10-21 14:00:00+00:00,2025-10-21 23:00:00+09:00,49477.98,49507.98,49167.98,49222.98,4614
2025-10-21 15:00:00+00:00,2025-10-22 00:00:00+09:00,49222.98,49500.48,49202.98,49482.98,4288
2025-10-21 16:00:00+00:00,2025-10-22 01:00:00+09:00,49485.48,49492.98,49350.48,49412.98,2690
2025-10-21 17:00:00+00:00,2025-10-22 02:00:00+09:00,49402.98,49492.98,49325.48,49345.48,2217
2025-10-21 18:00:00+00:00,2025-10-22 03:00:00+09:00,49345.48,49412.98,49290.48,49405.48,3207
2025-10-21 19:00:00+00:00,2025-10-22 04:00:00+09:00,49405.48,49427.98,49372.98,49377.98,1326
2025-10-21 20:00:00+00:00,2025-10-22 05:00:00+09:00,49372.98,49377.98,49295.48,49315.48,1143
2025-10-21 21:00:00+00:00,2025-10-22 06:00:00+09:00,49315.48,49340.48,49265.48,49332.98,907
2025-10-21 23:00:00+00:00,2025-10-22 08:00:00+09:00,49336.24,49378.74,49316.24,49376.24,178
2025-10-22 00:00:00+00:00,2025-10-22 09:00:00+09:00,49376.24,49381.24,49213.74,49221.24,736
2025-10-22 01:00:00+00:00,2025-10-22 10:00:00+09:00,49226.24,49296.24,48651.24,48676.24,4269
2025-10-22 02:00:00+00:00,2025-10-22 11:00:00+09:00,48676.24,48986.24,48626.24,48953.74,2608
2025-10-22 03:00:00+00:00,2025-10-22 12:00:00+09:00,48951.24,49126.24,48943.74,49076.24,1295
2025-10-22 04:00:00+00:00,2025-10-22 13:00:00+09:00,49076.24,49361.24,49016.24,49336.24,1978
2025-10-22 05:00:00+00:00,2025-10-22 14:00:00+09:00,49336.24,49431.24,49276.24,49403.74,1974
2025-10-22 06:00:00+00:00,2025-10-22 15:00:00+09:00,49406.24,49418.74,49236.24,49326.24,1958
2025-10-22 07:00:00+00:00,2025-10-22 16:00:00+09:00,49326.24,49613.74,49178.74,49246.24,2402
2025-10-22 08:00:00+00:00,2025-10-22 17:00:00+09:00,49251.24,49263.74,49116.24,49243.74,1337
2025-10-22 09:00:00+00:00,2025-10-22 18:00:00+09:00,49243.74,49253.74,48963.74,49013.74,2920
2025-10-22 10:00:00+00:00,2025-10-22 19:00:00+09:00,49013.74,49106.24,48911.24,49093.74,1847
2025-10-22 11:00:00+00:00,2025-10-22 20:00:00+09:00,49093.74,49113.74,49026.24,49031.24,1234
2025-10-22 12:00:00+00:00,2025-10-22 21:00:00+09:00,49028.74,49051.24,48858.74,48886.24,2657
2025-10-22 13:00:00+00:00,2025-10-22 22:00:00+09:00,48886.24,48986.24,48881.24,48956.24,1627
2025-10-22 14:00:00+00:00,2025-10-22 23:00:00+09:00,48953.74,49121.24,48926.24,49078.74,3758
2025-10-22 15:00:00+00:00,2025-10-23 00:00:00+09:00,49078.74,49111.24,48776.24,48966.24,5872
2025-10-22 16:00:00+00:00,2025-10-23 01:00:00+09:00,48966.24,48991.24,48706.24,48786.24,5265
2025-10-22 17:00:00+00:00,2025-10-23 02:00:00+09:00,48788.74,48803.74,48411.24,48706.24,6739
2025-10-22 18:00:00+00:00,2025-10-23 03:00:00+09:00,48706.24,48741.24,48403.74,48508.74,5607
2025-10-22 19:00:00+00:00,2025-10-23 04:00:00+09:00,48503.74,48648.74,48423.74,48641.24,4965
2025-10-22 20:00:00+00:00,2025-10-23 05:00:00+09:00,48638.74,48788.74,48598.74,48773.74,3292
2025-10-22 21:00:00+00:00,2025-10-23 06:00:00+09:00,48773.74,48806.24,48721.24,48776.24,969
2025-10-22 23:00:00+00:00,2025-10-23 08:00:00+09:00,48749.51,48777.01,48722.01,48767.01,309
2025-10-23 00:00:00+00:00,2025-10-23 09:00:00+09:00,48767.01,48792.01,48607.01,48652.01,987
2025-10-23 01:00:00+00:00,2025-10-23 10:00:00+09:00,48647.01,48712.01,48407.01,48627.01,4088
2025-10-23 02:00:00+00:00,2025-10-23 11:00:00+09:00,48622.01,48774.51,48567.01,48674.51,2685
2025-10-23 03:00:00+00:00,2025-10-23 12:00:00+09:00,48677.01,48729.51,48584.51,48674.51,1685
2025-10-23 04:00:00+00:00,2025-10-23 13:00:00+09:00,48677.01,48734.51,48592.01,48667.01,1620
2025-10-23 05:00:00+00:00,2025-10-23 14:00:00+09:00,48667.01,48692.01,48479.51,48487.01,1721
2025-10-23 06:00:00+00:00,2025-10-23 15:00:00+09:00,48484.51,48669.51,48437.01,48667.01,1724
2025-10-23 07:00:00+00:00,2025-10-23 16:00:00+09:00,48667.01,48709.51,48607.01,48699.51,1920
2025-10-23 08:00:00+00:00,2025-10-23 17:00:00+09:00,48699.51,48784.51,48652.01,48717.01,1284
2025-10-23 09:00:00+00:00,2025-10-23 18:00:00+09:00,48717.01,48784.51,48687.01,48769.51,1835
2025-10-23 10:00:00+00:00,2025-10-23 19:00:00+09:00,48769.51,48822.01,48667.01,48727.01,1492
2025-10-23 11:00:00+00:00,2025-10-23 20:00:00+09:00,48727.01,48804.51,48704.51,48802.01,1159
2025-10-23 12:00:00+00:00,2025-10-23 21:00:00+09:00,48794.51,48814.51,48637.01,48647.01,1829
2025-10-23 13:00:00+00:00,2025-10-23 22:00:00+09:00,48644.51,48664.51,48549.51,48639.51,2200
2025-10-23 14:00:00+00:00,2025-10-23 23:00:00+09:00,48639.51,48952.01,48547.01,48894.51,3427
2025-10-23 15:00:00+00:00,2025-10-24 00:00:00+09:00,48897.01,48922.01,48769.51,48862.01,4576
2025-10-23 16:00:00+00:00,2025-10-24 01:00:00+09:00,48862.01,48969.51,48827.01,48934.51,3475
2025-10-23 17:00:00+00:00,2025-10-24 02:00:00+09:00,48934.51,48977.01,48907.01,48944.51,1586
2025-10-23 18:00:00+00:00,2025-10-24 03:00:00+09:00,48944.51,49029.51,48864.51,49024.51,2157
2025-10-23 19:00:00+00:00,2025-10-24 04:00:00+09:00,49024.51,49039.51,48979.51,49019.51,1107
2025-10-23 20:00:00+00:00,2025-10-24 05:00:00+09:00,49022.01,49032.01,48927.01,48949.51,1155
2025-10-23 21:00:00+00:00,2025-10-24 06:00:00+09:00,48947.01,48982.01,48927.01,48944.51,538
2025-10-23 23:00:00+00:00,2025-10-24 08:00:00+09:00,48920.27,49032.77,48910.27,49020.27,140
2025-10-24 00:00:00+00:00,2025-10-24 09:00:00+09:00,49015.27,49122.77,49005.27,49115.27,555
2025-10-24 01:00:00+00:00,2025-10-24 10:00:00+09:00,49117.77,49275.27,48965.27,49177.77,2771
2025-10-24 02:00:00+00:00,2025-10-24 11:00:00+09:00,49177.77,49337.77,49167.77,49327.77,1321
2025-10-24 03:00:00+00:00,2025-10-24 12:00:00+09:00,49327.77,49367.77,49265.27,49285.27,1083
2025-10-24 04:00:00+00:00,2025-10-24 13:00:00+09:00,49287.77,49442.77,49252.77,49362.77,963
2025-10-24 05:00:00+00:00,2025-10-24 14:00:00+09:00,49360.27,49427.77,49335.27,49342.77,1010
2025-10-24 06:00:00+00:00,2025-10-24 15:00:00+09:00,49340.27,49402.77,49240.27,49277.77,1445
2025-10-24 07:00:00+00:00,2025-10-24 16:00:00+09:00,49277.77,49347.77,49260.27,49260.27,1518
2025-10-24 08:00:00+00:00,2025-10-24 17:00:00+09:00,49262.77,49262.77,49112.77,49167.77,1151
2025-10-24 09:00:00+00:00,2025-10-24 18:00:00+09:00,49165.27,49290.27,49152.77,49270.27,1544
2025-10-24 10:00:00+00:00,2025-10-24 19:00:00+09:00,49267.77,49397.77,49262.77,49380.27,977
2025-10-24 11:00:00+00:00,2025-10-24 20:00:00+09:00,49380.27,49400.27,49335.27,49347.77,599
2025-10-24 12:00:00+00:00,2025-10-24 21:00:00+09:00,49342.77,49382.77,49332.77,49350.27,730
2025-10-24 13:00:00+00:00,2025-10-24 22:00:00+09:00,49350.27,49522.77,49285.27,49422.77,2626
2025-10-24 14:00:00+00:00,2025-10-24 23:00:00+09:00,49425.27,49627.77,49425.27,49577.77,3336
2025-10-24 15:00:00+00:00,2025-10-25 00:00:00+09:00,49577.77,49597.77,49397.77,49442.77,3285
2025-10-24 16:00:00+00:00,2025-10-25 01:00:00+09:00,49442.77,49580.27,49422.77,49540.27,2170
2025-10-24 17:00:00+00:00,2025-10-25 02:00:00+09:00,49540.27,49552.77,49460.27,49492.77,1169
2025-10-24 18:00:00+00:00,2025-10-25 03:00:00+09:00,49490.27,49540.27,49470.27,49540.27,837
2025-10-24 19:00:00+00:00,2025-10-25 04:00:00+09:00,49537.77,49545.27,49510.27,49542.77,638
2025-10-24 20:00:00+00:00,2025-10-25 05:00:00+09:00,49540.27,49552.77,49485.27,49497.77,882
2025-10-24 21:00:00+00:00,2025-10-25 06:00:00+09:00,49500.27,49522.77,49462.77,49507.77,450
2025-10-26 23:00:00+00:00,2025-10-27 08:00:00+09:00,50057.56,50242.56,49942.56,50217.56,502
2025-10-27 00:00:00+00:00,2025-10-27 09:00:00+09:00,50227.56,50262.56,49980.06,50042.56,1143
2025-10-27 01:00:00+00:00,2025-10-27 10:00:00+09:00,50035.06,50402.56,49965.06,50085.06,3511
2025-10-27 02:00:00+00:00,2025-10-27 11:00:00+09:00,50085.06,50507.56,50025.06,50447.56,2575
2025-10-27 03:00:00+00:00,2025-10-27 12:00:00+09:00,50450.06,50450.06,50325.06,50382.56,1192
2025-10-27 04:00:00+00:00,2025-10-27 13:00:00+09:00,50382.56,50420.06,50245.06,50312.56,1324
2025-10-27 05:00:00+00:00,2025-10-27 14:00:00+09:00,50312.56,50395.06,50215.06,50385.06,1194
2025-10-27 06:00:00+00:00,2025-10-27 15:00:00+09:00,50385.06,50485.06,50355.06,50455.06,1008
2025-10-27 07:00:00+00:00,2025-10-27 16:00:00+09:00,50455.06,50585.06,50442.56,50542.56,1178
2025-10-27 08:00:00+00:00,2025-10-27 17:00:00+09:00,50542.56,50632.56,50520.06,50582.56,610
2025-10-27 09:00:00+00:00,2025-10-27 18:00:00+09:00,50585.06,50642.56,50452.56,50540.06,2061
2025-10-27 10:00:00+00:00,2025-10-27 19:00:00+09:00,50542.56,50550.06,50462.56,50527.56,1287
2025-10-27 11:00:00+00:00,2025-10-27 20:00:00+09:00,50527.56,50532.56,50492.56,50500.06,796
2025-10-27 12:00:00+00:00,2025-10-27 21:00:00+09:00,50497.56,50525.06,50385.06,50412.56,1096
2025-10-27 13:00:00+00:00,2025-10-27 22:00:00+09:00,50412.56,50450.06,50387.56,50402.56,1099
2025-10-27 14:00:00+00:00,2025-10-27 23:00:00+09:00,50402.56,50465.06,50350.06,50420.06,2991
2025-10-27 15:00:00+00:00,2025-10-28 00:00:00+09:00,50422.56,50442.56,50340.06,50347.56,2774
2025-10-27 16:00:00+00:00,2025-10-28 01:00:00+09:00,50347.56,50415.06,50342.56,50377.56,1577
2025-10-27 17:00:00+00:00,2025-10-28 02:00:00+09:00,50385.06,50440.06,50362.56,50425.06,896
2025-10-27 18:00:00+00:00,2025-10-28 03:00:00+09:00,50420.06,50435.06,50365.06,50420.06,638
2025-10-27 19:00:00+00:00,2025-10-28 04:00:00+09:00,50417.56,50422.56,50367.56,50382.56,466
2025-10-27 20:00:00+00:00,2025-10-28 05:00:00+09:00,50382.56,50462.56,50367.56,50437.56,752
2025-10-27 21:00:00+00:00,2025-10-28 06:00:00+09:00,50437.56,50520.06,50412.56,50480.06,433
2025-10-27 23:00:00+00:00,2025-10-28 08:00:00+09:00,50483.32,50525.82,50473.32,50498.32,147
2025-10-28 00:00:00+00:00,2025-10-28 09:00:00+09:00,50500.82,50603.32,50335.82,50355.82,613
2025-10-28 01:00:00+00:00,2025-10-28 10:00:00+09:00,50355.82,50458.32,50200.82,50410.82,3195
2025-10-28 02:00:00+00:00,2025-10-28 11:00:00+09:00,50410.82,50440.82,50258.32,50260.82,1599
2025-10-28 03:00:00+00:00,2025-10-28 12:00:00+09:00,50260.82,50455.82,50233.32,50418.32,949
2025-10-28 04:00:00+00:00,2025-10-28 13:00:00+09:00,50420.82,50488.32,50330.82,50465.82,1054
2025-10-28 05:00:00+00:00,2025-10-28 14:00:00+09:00,50463.32,50463.32,50190.82,50215.82,1320
2025-10-28 06:00:00+00:00,2025-10-28 15:00:00+09:00,50215.82,50230.82,50115.82,50173.32,1788
2025-10-28 07:00:00+00:00,2025-10-28 16:00:00+09:00,50173.32,50435.82,50150.82,50373.32,1608
2025-10-28 08:00:00+00:00,2025-10-28 17:00:00+09:00,50373.32,50465.82,50333.32,50348.32,672
2025-10-28 09:00:00+00:00,2025-10-28 18:00:00+09:00,50350.82,50393.32,50243.32,50303.32,2208
2025-10-28 10:00:00+00:00,2025-10-28 19:00:00+09:00,50303.32,50348.32,50303.32,50325.82,1054
2025-10-28 11:00:00+00:00,2025-10-28 20:00:00+09:00,50328.32,50415.82,50328.32,50398.32,936
2025-10-28 12:00:00+00:00,2025-10-28 21:00:00+09:00,50395.82,50480.82,50378.32,50453.32,1092
2025-10-28 13:00:00+00:00,2025-10-28 22:00:00+09:00,50453.32,50475.82,50410.82,50435.82,906
2025-10-28 14:00:00+00:00,2025-10-28 23:00:00+09:00,50433.32,50573.32,50425.82,50505.82,2407
2025-10-28 15:00:00+00:00,2025-10-29 00:00:00+09:00,50505.82,50540.82,50468.32,50483.32,2431
2025-10-28 16:00:00+00:00,2025-10-29 01:00:00+09:00,50483.32,50500.82,50423.32,50490.82,1662
2025-10-28 17:00:00+00:00,2025-10-29 02:00:00+09:00,50493.32,50733.32,50490.82,50680.82,2396
2025-10-28 18:00:00+00:00,2025-10-29 03:00:00+09:00,50678.32,50723.32,50648.32,50720.82,1384
2025-10-28 19:00:00+00:00,2025-10-29 04:00:00+09:00,50723.32,50768.32,50688.32,50708.32,863
2025-10-28 20:00:00+00:00,2025-10-29 05:00:00+09:00,50708.32,50735.82,50645.82,50655.82,1334
2025-10-28 21:00:00+00:00,2025-10-29 06:00:00+09:00,50658.32,50663.32,50620.82,50628.32,472
2025-10-28 23:00:00+00:00,2025-10-29 08:00:00+09:00,50649.08,50669.08,50641.58,50644.08,124
2025-10-29 00:00:00+00:00,2025-10-29 09:00:00+09:00,50644.08,50706.58,50596.58,50701.58,722
2025-10-29 01:00:00+00:00,2025-10-29 10:00:00+09:00,50701.58,50906.58,50651.58,50851.58,3438
2025-10-29 02:00:00+00:00,2025-10-29 11:00:00+09:00,50851.58,51276.58,50811.58,51241.58,2983
2025-10-29 03:00:00+00:00,2025-10-29 12:00:00+09:00,51241.58,51339.08,51184.08,51304.08,1833
2025-10-29 04:00:00+00:00,2025-10-29 13:00:00+09:00,51301.58,51304.08,51161.58,51266.58,1715
2025-10-29 05:00:00+00:00,2025-10-29 14:00:00+09:00,51264.08,51289.08,51091.58,51216.58,1527
2025-10-29 06:00:00+00:00,2025-10-29 15:00:00+09:00,51216.58,51494.08,51214.08,51326.58,2304
2025-10-29 07:00:00+00:00,2025-10-29 16:00:00+09:00,51326.58,51451.58,51291.58,51344.08,1383
2025-10-29 08:00:00+00:00,2025-10-29 17:00:00+09:00,51344.08,51349.08,51269.08,51316.58,556
2025-10-29 09:00:00+00:00,2025-10-29 18:00:00+09:00,51314.08,51514.08,51274.08,51301.58,2432
2025-10-29 10:00:00+00:00,2025-10-29 19:00:00+09:00,51304.08,51311.58,51166.58,51196.58,2235
2025-10-29 11:00:00+00:00,2025-10-29 20:00:00+09:00,51194.08,51374.08,51181.58,51319.08,1427
2025-10-29 12:00:00+00:00,2025-10-29 21:00:00+09:00,51319.08,51351.58,51271.58,51301.58,1323
2025-10-29 13:00:00+00:00,2025-10-29 22:00:00+09:00,51299.08,51316.58,51221.58,51236.58,1402
2025-10-29 14:00:00+00:00,2025-10-29 23:00:00+09:00,51236.58,51264.08,51106.58,51179.08,3281
2025-10-29 15:00:00+00:00,2025-10-30 00:00:00+09:00,51184.08,51204.08,51084.08,51139.08,3630
2025-10-29 16:00:00+00:00,2025-10-30 01:00:00+09:00,51139.08,51241.58,51131.58,51139.08,2521
2025-10-29 17:00:00+00:00,2025-10-30 02:00:00+09:00,51139.08,51199.08,51089.08,51184.08,2135
2025-10-29 18:00:00+00:00,2025-10-30 03:00:00+09:00,51184.08,51214.08,51131.58,51196.58,1430
2025-10-29 19:00:00+00:00,2025-10-30 04:00:00+09:00,51196.58,51254.08,50776.58,51051.58,8584
2025-10-29 20:00:00+00:00,2025-10-30 05:00:00+09:00,51051.58,51096.58,50831.58,51086.58,7567
2025-10-29 21:00:00+00:00,2025-10-30 06:00:00+09:00,51086.58,51159.08,50936.58,51001.58,2423
2025-10-29 23:00:00+00:00,2025-10-30 08:00:00+09:00,50967.34,50967.34,50814.84,50949.84,270
